temperature_c,relative_humidity_pct,surface_pressure_hpa,wind_speed_ms,wind_direction_deg,rainfall_mm_h,cape_j_kg,cin_j_kg,lifted_index_c,precipitable_water_mm,wind_shear_0_6km_kts,k_index,total_totals_index,timestamp_utc
29.15,62.0,1002.925,4.0,206.0,0.0,637.25,-90.0,2.5,57.324997,16.8,38.738888,44.8,2024-05-02T20:45:00Z
29.0,64.0,1002.8,4.111111,206.0,0.0,635.0,-90.0,2.5,57.699997,17.044445,38.82222,44.84074,2024-05-02T21:00:00Z
28.925,65.0,1002.775,4.180556,206.25,0.0,813.22144,-83.15,1.5011746,57.887497,17.197224,38.863888,44.866203,2024-05-02T21:15:00Z
28.85,66.0,1002.75,4.25,206.5,0.0,991.4429,-76.3,0.5023492,58.074997,17.35,38.905556,44.891666,2024-05-02T21:30:00Z
28.775002,67.0,1002.725,4.3194447,206.75,0.0,1169.6643,-69.45,-0.4964762,58.2625,17.502777,38.94722,44.91713,2024-05-02T21:45:00Z
28.7,68.0,1002.7,4.3888893,207.0,0.0,1347.8857,-62.6,-1.4953016,58.45,17.655556,38.988888,44.942593,2024-05-02T22:00:00Z
28.650002,67.75,1002.875,4.277778,207.75,0.0,1340.1287,-62.699997,-1.4780636,58.3,17.411112,38.955555,44.90185,2024-05-02T22:15:00Z
28.6,67.5,1003.05005,4.166667,208.5,0.0,1332.3715,-62.8,-1.4608254,58.15,17.166668,38.922222,44.86111,2024-05-02T22:30:00Z
28.55,67.25,1003.22504,4.055556,209.25,0.0,1324.6143,-62.9,-1.4435873,58.0,16.922222,38.88889,44.82037,2024-05-02T22:45:00Z
28.5,67.0,1003.4,3.9444447,210.0,0.0,1316.8572,-63.0,-1.4263493,57.85,16.677778,38.855556,44.77963,2024-05-02T23:00:00Z
28.4,68.0,1003.60004,3.9861112,209.75,0.0,1312.4,-63.2,-1.4164445,58.0,16.769445,38.88889,44.794907,2024-05-02T23:15:00Z
28.3,69.0,1003.80005,4.0277777,209.5,0.0,1307.9429,-63.4,-1.4065397,58.149998,16.86111,38.922222,44.810184,2024-05-02T23:30:00Z
28.2,70.0,1004.0,4.0694447,209.25,0.0,1303.4857,-63.6,-1.3966349,58.299995,16.952778,38.955555,44.825462,2024-05-02T23:45:00Z
28.1,71.0,1004.2,4.111111,209.0,0.0,1299.0286,-63.8,-1.3867302,58.449997,17.044445,38.988888,44.84074,2024-05-03T00:00:00Z
28.475,73.75,1004.3,4.291667,207.75,0.0,1371.0714,-63.05,-1.5468254,59.837498,17.441668,39.297222,44.906944,2024-05-03T00:15:00Z
28.85,76.5,1004.4,4.4722223,206.5,0.0,1443.1143,-62.3,-1.7069207,61.225,17.83889,39.605553,44.97315,2024-05-03T00:30:00Z
29.225,79.25,1004.5,4.6527777,205.25,0.0,1515.1572,-61.55,-1.8670161,62.6125,18.236113,39.913887,45.039352,2024-05-03T00:45:00Z
29.6,82.0,1004.6,4.8333335,204.0,0.0,1587.2001,-60.8,-2.0271113,64.0,18.633335,40.22222,45.105556,2024-05-03T01:00:00Z
30.05,80.75,1004.85,5.0763893,202.75,0.0,1634.6001,-59.9,-2.1324446,64.3,19.168056,40.288887,45.194675,2024-05-03T01:15:00Z
30.5,79.5,1005.1,5.3194447,201.5,0.0,1682.0,-59.0,-2.2377777,64.6,19.70278,40.355553,45.2838,2024-05-03T01:30:00Z
30.95,78.25,1005.35,5.5625,200.25,0.0,1729.3999,-58.1,-2.343111,64.899994,20.237503,40.422222,45.372917,2024-05-03T01:45:00Z
31.4,77.0,1005.6,5.805556,199.0,0.0,1776.7999,-57.2,-2.4484444,65.2,20.772224,40.488888,45.462036,2024-05-03T02:00:00Z
31.949999,74.5,1005.725,5.6319447,197.25,0.0,1808.2571,-56.100002,-2.5183492,65.274994,20.39028,40.505554,45.39838,2024-05-03T02:15:00Z
32.5,72.0,1005.85,5.4583335,195.5,0.0,1839.7141,-55.0,-2.5882537,65.35,20.008335,40.522224,45.334724,2024-05-03T02:30:00Z
33.05,69.5,1005.975,5.2847223,193.75,0.0,1871.1713,-53.9,-2.6581583,65.425,19.62639,40.53889,45.271065,2024-05-03T02:45:00Z
33.6,67.0,1006.1,5.111111,192.0,0.0,1902.6284,-52.800003,-2.728063,65.5,19.244446,40.555557,45.20741,2024-05-03T03:00:00Z
34.199997,64.25,1006.1,5.1597223,192.0,0.0,1611.9713,-62.100002,-1.4210473,65.575,19.35139,40.572224,45.22523,2024-05-03T03:15:00Z
34.8,61.5,1006.1,5.2083335,192.0,0.0,1321.3142,-71.4,-0.11403155,65.65,19.458334,40.58889,45.243057,2024-05-03T03:30:00Z
35.4,58.75,1006.1,5.2569447,192.0,0.0,1030.6571,-80.7,1.1929842,65.725006,19.565277,40.605556,45.26088,2024-05-03T03:45:00Z
36.0,56.0,1006.1,5.305556,192.0,0.0,740.0,-90.0,2.5,65.8,19.672222,40.622223,45.2787,2024-05-03T04:00:00Z
36.55,53.25,1006.0,5.180556,192.0,0.0,748.25,-90.0,2.5,65.8,19.397223,40.622223,45.23287,2024-05-03T04:15:00Z
37.1,50.5,1005.9,5.0555553,192.0,0.0,756.5,-90.0,2.5,65.8,19.122223,40.622223,45.187035,2024-05-03T04:30:00Z
37.65,47.75,1005.8,4.9305553,192.0,0.0,764.75,-90.0,2.5,65.8,18.847221,40.622223,45.141205,2024-05-03T04:45:00Z
38.2,45.0,1005.7,4.8055553,192.0,0.0,773.0,-90.0,2.5,65.8,18.572222,40.622223,45.09537,2024-05-03T05:00:00Z
38.575,43.5,1005.475,4.708333,188.0,0.0,778.625,-90.0,2.5,65.912506,18.358334,40.647224,45.059723,2024-05-03T05:15:00Z
38.95,42.0,1005.25,4.611111,184.0,0.0,784.25,-90.0,2.5,66.025,18.144444,40.672222,45.024075,2024-05-03T05:30:00Z
39.325,40.5,1005.025,4.5138893,180.0,0.0,789.875,-90.0,2.5,66.1375,17.930555,40.69722,44.988426,2024-05-03T05:45:00Z
39.7,39.0,1004.8,4.416667,176.0,0.0,795.5,-90.0,2.5,66.25,17.716667,40.72222,44.952778,2024-05-03T06:00:00Z
39.6,41.0,1004.575,4.680556,171.0,0.0,794.0,-90.0,2.5,66.7,18.297222,40.82222,45.049538,2024-05-03T06:15:00Z
39.5,43.0,1004.35,4.9444447,166.0,0.0,792.5,-90.0,2.5,67.15,18.877779,40.922222,45.146294,2024-05-03T06:30:00Z
39.4,45.0,1004.125,5.208334,161.0,0.0,791.0,-90.0,2.5,67.600006,19.458336,41.022224,45.243053,2024-05-03T06:45:00Z
39.3,47.0,1003.9,5.472223,156.0,0.0,789.5,-90.0,2.5,68.05,20.03889,41.122223,45.339813,2024-05-03T07:00:00Z
38.8,49.25,1003.67505,5.916667,154.5,0.0,782.0,-90.0,2.5,67.975006,21.016668,41.105556,45.502777,2024-05-03T07:15:00Z
38.3,51.5,1003.45,6.3611116,153.0,0.0,774.5,-90.0,2.5,67.9,21.994446,41.08889,45.66574,2024-05-03T07:30:00Z
37.8,53.75,1003.225,6.8055563,151.5,0.0,767.0,-90.0,2.5,67.825,22.972223,41.072224,45.828705,2024-05-03T07:45:00Z
37.3,56.0,1003.0,7.2500005,150.0,0.0,759.5,-90.0,2.5,67.75,23.95,41.055557,45.99167,2024-05-03T08:00:00Z
37.0,56.5,1002.775,7.4305563,150.0,0.0,755.0,-90.0,2.5,67.45,24.347223,40.98889,46.057873,2024-05-03T08:15:00Z
36.699997,57.0,1002.55,7.6111116,150.0,0.0,750.5,-90.0,2.5,67.15,24.744446,40.922226,46.124077,2024-05-03T08:30:00Z
36.399998,57.5,1002.32495,7.791667,150.0,0.0,746.0,-90.0,2.5,66.850006,25.141668,40.855556,46.190277,2024-05-03T08:45:00Z
36.1,58.0,1002.1,7.972223,150.0,0.0,741.5,-90.0,2.5,66.55,25.53889,40.78889,46.25648,2024-05-03T09:00:00Z
35.875,59.5,1001.94995,7.847223,151.0,0.0,738.125,-90.0,2.5,66.662506,25.26389,40.81389,46.210648,2024-05-03T09:15:00Z
35.65,61.0,1001.8,7.7222223,152.0,0.0,734.75,-90.0,2.5,66.775,24.98889,40.83889,46.164814,2024-05-03T09:30:00Z
35.425,62.5,1001.65,7.5972223,153.0,0.0,731.375,-90.0,2.5,66.8875,24.71389,40.86389,46.11898,2024-05-03T09:45:00Z
35.2,64.0,1001.5,7.4722223,154.0,0.0,728.0,-90.0,2.5,67.0,24.438889,40.88889,46.073147,2024-05-03T10:00:00Z
34.825,65.75,1001.575,7.4513893,153.75,0.0,1041.1571,-80.65,1.1496508,66.9625,24.393055,40.880554,46.065506,2024-05-03T10:15:00Z
34.45,67.5,1001.65,7.430556,153.5,0.0,1354.3142,-71.3,-0.20069838,66.925,24.347221,40.872223,46.05787,2024-05-03T10:30:00Z
34.075,69.25,1001.725,7.4097223,153.25,0.0,1667.4714,-61.949997,-1.5510476,66.887505,24.30139,40.86389,46.050232,2024-05-03T10:45:00Z
33.7,71.0,1001.8,7.3888893,153.0,0.0,1980.6285,-52.6,-2.9013968,66.850006,24.255556,40.855556,46.04259,2024-05-03T11:00:00Z
33.45,72.5,1001.975,7.3125005,154.0,0.0,1972.5714,-53.1,-2.883492,66.925,24.087502,40.872223,46.014584,2024-05-03T11:15:00Z
33.2,74.0,1002.15,7.2361116,155.0,0.0,1964.5143,-53.6,-2.8655872,67.0,23.919445,40.88889,45.986572,2024-05-03T11:30:00Z
32.95,75.5,1002.325,7.1597223,156.0,0.0,1956.4572,-54.1,-2.8476825,67.075005,23.751389,40.905556,45.958565,2024-05-03T11:45:00Z
32.7,77.0,1002.5,7.0833335,157.0,0.0,1948.4,-54.6,-2.8297777,67.15,23.583334,40.922222,45.930557,2024-05-03T12:00:00Z
32.275,79.0,1002.9,6.680556,155.0,0.0,1916.3,-55.449997,-2.7584443,67.1125,22.697224,40.913887,45.78287,2024-05-03T12:15:00Z
31.85,81.0,1003.3,6.277778,153.0,0.0,1884.2,-56.3,-2.6871111,67.075,21.811111,40.905556,45.635185,2024-05-03T12:30:00Z
31.425,83.0,1003.69995,5.8750005,151.0,0.0,1852.1,-57.15,-2.615778,67.0375,20.925001,40.897224,45.4875,2024-05-03T12:45:00Z
31.0,85.0,1004.1,5.472223,149.0,0.0,1820.0,-58.0,-2.5444446,67.0,20.03889,40.88889,45.339813,2024-05-03T13:00:00Z
30.825,86.0,1004.425,5.277778,150.0,0.0,1805.3,-58.35,-2.5117779,67.0375,19.611113,40.897224,45.268517,2024-05-03T13:15:00Z
30.65,87.0,1004.75,5.083334,151.0,0.0,1790.6,-58.7,-2.4791112,67.075,19.183334,40.905556,45.19722,2024-05-03T13:30:00Z
30.474998,88.0,1005.075,4.8888893,152.0,0.0,1775.8999,-59.050003,-2.4464443,67.112495,18.755556,40.913887,45.125927,2024-05-03T13:45:00Z
30.3,89.0,1005.4,4.6944447,153.0,0.0,1761.2,-59.4,-2.4137776,67.149994,18.327778,40.922222,45.05463,2024-05-03T14:00:00Z
30.349998,88.25,1005.575,4.8472223,154.75,0.0,1760.4714,-59.300003,-2.4121585,67.0,18.663889,40.88889,45.11065,2024-05-03T14:15:00Z
30.4,87.5,1005.75,5.0,156.5,0.0,1759.7428,-59.2,-2.4105396,66.85,19.0,40.855556,45.166664,2024-05-03T14:30:00Z
30.45,86.75,1005.925,5.152778,158.25,0.0,1759.0142,-59.1,-2.4089205,66.7,19.336111,40.822224,45.222683,2024-05-03T14:45:00Z
30.5,86.0,1006.1,5.305556,160.0,0.0,1758.2856,-59.0,-2.4073014,66.55,19.672222,40.78889,45.2787,2024-05-03T15:00:00Z
30.475,85.5,1006.25,5.2847223,162.0,0.0,1749.1143,-59.05,-2.3869205,66.3625,19.626389,40.747223,45.271065,2024-05-03T15:15:00Z
30.45,85.0,1006.4,5.2638893,164.0,0.0,1739.9429,-59.1,-2.3665395,66.175,19.580555,40.70556,45.263428,2024-05-03T15:30:00Z
30.425,84.5,1006.55,5.243056,166.0,0.0,1730.7714,-59.15,-2.3461587,65.9875,19.534723,40.66389,45.255787,2024-05-03T15:45:00Z
30.4,84.0,1006.7,5.2222223,168.0,0.0,1721.6,-59.2,-2.3257778,65.8,19.48889,40.622223,45.24815,2024-05-03T16:00:00Z
30.375,84.0,1006.725,5.243056,168.0,0.0,1718.0,-59.25,-2.3177776,65.7625,19.534723,40.613888,45.255787,2024-05-03T16:15:00Z
30.349998,84.0,1006.75,5.2638893,168.0,0.0,1714.3999,-59.300003,-2.3097777,65.725,19.580555,40.605553,45.263428,2024-05-03T16:30:00Z
30.324999,84.0,1006.775,5.2847223,168.0,0.0,1710.7999,-59.350002,-2.3017778,65.6875,19.626389,40.59722,45.271065,2024-05-03T16:45:00Z
30.3,84.0,1006.8,5.305556,168.0,0.0,1707.2,-59.4,-2.2937777,65.649994,19.672222,40.588886,45.2787,2024-05-03T17:00:00Z
30.25,84.0,1006.7,5.2569447,170.5,0.0,1700.0,-59.5,-2.2777777,65.575,19.565277,40.57222,45.26088,2024-05-03T17:15:00Z
30.2,84.0,1006.6,5.2083335,173.0,0.0,1692.8,-59.6,-2.2617779,65.5,19.458334,40.555553,45.243057,2024-05-03T17:30:00Z
30.15,84.0,1006.5,5.1597223,175.5,0.0,1685.6001,-59.7,-2.245778,65.424995,19.35139,40.538887,45.22523,2024-05-03T17:45:00Z
30.1,84.0,1006.4,5.111111,178.0,0.0,1678.4001,-59.8,-2.229778,65.35,19.244446,40.52222,45.20741,2024-05-03T18:00:00Z
30.025,84.0,1006.25,5.0902777,179.75,0.0,1667.6001,-59.95,-2.205778,65.237495,19.198612,40.497223,45.199768,2024-05-03T18:15:00Z
29.95,84.0,1006.1,5.0694447,181.5,0.0,1656.8,-60.1,-2.181778,65.125,19.152779,40.47222,45.19213,2024-05-03T18:30:00Z
29.875,84.0,1005.95,5.0486116,183.25,0.0,1646.0,-60.25,-2.1577778,65.0125,19.106945,40.44722,45.184494,2024-05-03T18:45:00Z
29.8,84.0,1005.8,5.027778,185.0,0.0,1635.2,-60.4,-2.1337776,64.899994,19.061111,40.422222,45.176853,2024-05-03T19:00:00Z
29.75,84.25,1005.6,5.0972223,184.5,0.0,1630.3999,-60.5,-2.123111,64.899994,19.21389,40.422222,45.202316,2024-05-03T19:15:00Z
29.7,84.5,1005.4,5.166667,184.0,0.0,1625.6,-60.6,-2.1124444,64.899994,19.366667,40.422222,45.227776,2024-05-03T19:30:00Z
29.65,84.75,1005.2,5.2361116,183.5,0.0,1620.8,-60.7,-2.1017778,64.9,19.519444,40.422222,45.25324,2024-05-03T19:45:00Z
29.6,85.0,1005.0,5.305556,183.0,0.0,1616.0,-60.8,-2.0911112,64.9,19.672222,40.422222,45.2787,2024-05-03T20:00:00Z
29.575,85.5,1004.825,5.291667,184.25,0.0,1617.0714,-60.85,-2.093492,65.0125,19.641666,40.44722,45.27361,2024-05-03T20:15:00Z
29.55,86.0,1004.65,5.2777777,185.5,0.0,1618.1428,-60.9,-2.0958729,65.125,19.61111,40.47222,45.268517,2024-05-03T20:30:00Z
29.525,86.5,1004.475,5.263889,186.75,0.0,1619.2142,-60.95,-2.098254,65.2375,19.580555,40.497223,45.263424,2024-05-03T20:45:00Z
29.5,87.0,1004.3,5.25,188.0,0.0,1620.2856,-61.0,-2.1006348,65.35,19.55,40.52222,45.25833,2024-05-03T21:00:00Z
29.475,86.5,1004.325,5.0972223,189.5,0.0,1611.9285,-61.05,-2.0820634,65.1625,19.213888,40.480553,45.202312,2024-05-03T21:15:00Z
29.45,86.0,1004.35,4.9444447,191.0,0.0,1603.5713,-61.1,-2.0634918,64.975,18.877777,40.43889,45.146294,2024-05-03T21:30:00Z
29.425,85.5,1004.375,4.791667,192.5,0.0,1595.2142,-61.15,-2.0449204,64.7875,18.541668,40.397224,45.09028,2024-05-03T21:45:00Z
29.4,85.0,1004.4,4.6388893,194.0,0.0,1586.857,-61.2,-2.026349,64.6,18.205557,40.355556,45.03426,2024-05-03T22:00:00Z
29.35,85.0,1004.42505,4.604167,193.5,0.0,1579.5714,-61.3,-2.0101585,64.525,18.129168,40.33889,45.02153,2024-05-03T22:15:00Z
29.3,85.0,1004.45,4.5694447,193.0,0.0,1572.2856,-61.4,-1.9939682,64.45,18.05278,40.322224,45.008797,2024-05-03T22:30:00Z
29.25,85.0,1004.475,4.534723,192.5,0.0,1565.0,-61.5,-1.9777778,64.375,17.97639,40.305557,44.996063,2024-05-03T22:45:00Z
29.2,85.0,1004.5,4.5000005,192.0,0.0,1557.7144,-61.6,-1.9615874,64.3,17.900002,40.28889,44.983334,2024-05-03T23:00:00Z
29.175001,83.75,1004.625,4.4861116,192.5,0.0,1543.143,-61.649998,-1.9292065,63.887505,17.869446,40.197224,44.97824,2024-05-03T23:15:00Z
29.150002,82.5,1004.75,4.4722223,193.0,0.0,1528.5715,-61.699997,-1.8968256,63.475002,17.83889,40.105556,44.97315,2024-05-03T23:30:00Z
29.125,81.25,1004.875,4.4583335,193.5,0.0,1514.0001,-61.75,-1.8644447,63.0625,17.808334,40.01389,44.968056,2024-05-03T23:45:00Z
29.1,80.0,1005.0,4.4444447,194.0,0.0,1499.4287,-61.8,-1.8320638,62.65,17.777779,39.922222,44.962963,2024-05-04T00:00:00Z
29.6,80.0,1005.325,4.5138893,193.75,0.0,1568.0001,-60.8,-1.9844447,63.4,17.930557,40.08889,44.988426,2024-05-04T00:15:00Z
30.1,80.0,1005.65,4.5833335,193.5,0.0,1636.5715,-59.8,-2.1368256,64.15,18.083334,40.255554,45.01389,2024-05-04T00:30:00Z
30.6,80.0,1005.975,4.6527777,193.25,0.0,1705.143,-58.8,-2.2892065,64.9,18.23611,40.422222,45.039352,2024-05-04T00:45:00Z
31.1,80.0,1006.3,4.7222223,193.0,0.0,1773.7144,-57.8,-2.4415874,65.65,18.38889,40.58889,45.064816,2024-05-04T01:00:00Z
31.45,78.25,1006.575,4.8194447,194.0,0.0,1796.2144,-57.1,-2.4915874,65.65,18.60278,40.58889,45.100464,2024-05-04T01:15:00Z
31.8,76.5,1006.85,4.916667,195.0,0.0,1818.7144,-56.4,-2.5415874,65.65,18.816668,40.58889,45.136112,2024-05-04T01:30:00Z
32.15,74.75,1007.125,5.013889,196.0,0.0,1841.2144,-55.7,-2.5915875,65.65,19.030556,40.58889,45.17176,2024-05-04T01:45:00Z
32.5,73.0,1007.4,5.111111,197.0,0.0,1863.7144,-55.0,-2.6415875,65.65,19.244446,40.58889,45.20741,2024-05-04T02:00:00Z
32.925,71.0,1007.5,4.9722223,196.5,0.0,1576.0358,-63.75,-1.3561907,65.6875,18.93889,40.59722,45.156483,2024-05-04T02:15:00Z
33.35,69.0,1007.6,4.8333335,196.0,0.0,1288.3572,-72.5,-0.07079375,65.725006,18.633335,40.605556,45.105556,2024-05-04T02:30:00Z
33.775,67.0,1007.7,4.6944447,195.5,0.0,1000.6786,-81.25,1.2146032,65.762505,18.32778,40.61389,45.05463,2024-05-04T02:45:00Z
34.2,65.0,1007.8,4.555556,195.0,0.0,713.0,-90.0,2.5,65.8,18.022224,40.622223,45.003704,2024-05-04T03:00:00Z
34.75,62.25,1007.75,4.6458335,194.5,0.0,721.25,-90.0,2.5,65.8,18.220835,40.622223,45.036804,2024-05-04T03:15:00Z
35.300003,59.5,1007.69995,4.7361116,194.0,0.0,729.5,-90.0,2.5,65.8,18.419445,40.622223,45.06991,2024-05-04T03:30:00Z
35.850002,56.75,1007.64996,4.8263893,193.5,0.0,737.75,-90.0,2.5,65.8,18.618057,40.622223,45.103012,2024-05-04T03:45:00Z
36.4,54.0,1007.6,4.916667,193.0,0.0,746.0,-90.0,2.5,65.8,18.816668,40.622223,45.136112,2024-05-04T04:00:00Z
36.850002,52.25,1007.44995,4.6597223,192.75,0.0,752.75,-90.0,2.5,65.950005,18.25139,40.655556,45.0419,2024-05-04T04:15:00Z
37.300003,50.5,1007.3,4.402778,192.5,0.0,759.5,-90.0,2.5,66.100006,17.686111,40.68889,44.947685,2024-05-04T04:30:00Z
37.75,48.75,1007.15,4.1458335,192.25,0.0,766.25,-90.0,2.5,66.25,17.120834,40.72222,44.85347,2024-05-04T04:45:00Z
38.2,47.0,1007.0,3.888889,192.0,0.0,773.0,-90.0,2.5,66.4,16.555557,40.755554,44.75926,2024-05-04T05:00:00Z
38.375,46.5,1006.725,4.104167,185.25,0.0,775.625,-90.0,2.5,66.512505,17.029167,40.780556,44.838196,2024-05-04T05:15:00Z
38.550003,46.0,1006.45,4.3194447,178.5,0.0,778.25,-90.0,2.5,66.625,17.502779,40.805557,44.91713,2024-05-04T05:30:00Z
38.725002,45.5,1006.17505,4.534723,171.75,0.0,780.875,-90.0,2.5,66.7375,17.97639,40.830555,44.996063,2024-05-04T05:45:00Z
38.9,45.0,1005.9,4.7500005,165.0,0.0,783.5,-90.0,2.5,66.850006,18.45,40.855556,45.075,2024-05-04T06:00:00Z
38.475002,48.75,1005.60004,5.3194447,161.25,0.0,777.125,-90.0,2.5,67.33751,19.702778,40.96389,45.2838,2024-05-04T06:15:00Z
38.050003,52.5,1005.30005,5.8888893,157.5,0.0,770.75,-90.0,2.5,67.825005,20.955555,41.072224,45.49259,2024-05-04T06:30:00Z
37.625,56.25,1005.0,6.4583335,153.75,0.0,764.375,-90.0,2.5,68.3125,22.208334,41.180557,45.70139,2024-05-04T06:45:00Z
37.2,60.0,1004.7,7.0277777,150.0,0.0,758.0,-90.0,2.5,68.8,23.461111,41.28889,45.910187,2024-05-04T07:00:00Z
37.075,59.25,1004.425,7.1805553,150.75,0.0,756.125,-90.0,2.5,68.387505,23.797222,41.197224,45.966206,2024-05-04T07:15:00Z
36.95,58.5,1004.15,7.3333335,151.5,0.0,754.25,-90.0,2.5,67.975006,24.133335,41.105556,46.022224,2024-05-04T07:30:00Z
36.825,57.75,1003.875,7.4861116,152.25,0.0,752.375,-90.0,2.5,67.5625,24.469446,41.01389,46.07824,2024-05-04T07:45:00Z
36.7,57.0,1003.6,7.6388893,153.0,0.0,750.5,-90.0,2.5,67.15,24.805557,40.922222,46.13426,2024-05-04T08:00:00Z
36.525,57.5,1003.32495,7.604167,153.0,0.0,747.875,-90.0,2.5,67.0375,24.729168,40.89722,46.12153,2024-05-04T08:15:00Z
36.35,58.0,1003.05,7.5694447,153.0,0.0,745.25,-90.0,2.5,66.925,24.652779,40.872223,46.108795,2024-05-04T08:30:00Z
36.175,58.5,1002.775,7.534723,153.0,0.0,742.625,-90.0,2.5,66.8125,24.576391,40.84722,46.09606,2024-05-04T08:45:00Z
36.0,59.0,1002.5,7.5000005,153.0,0.0,740.0,-90.0,2.5,66.7,24.500002,40.82222,46.083332,2024-05-04T09:00:00Z
35.925,59.25,1002.275,7.3611116,153.5,0.0,738.875,-90.0,2.5,66.6625,24.194447,40.81389,46.032406,2024-05-04T09:15:00Z
35.85,59.5,1002.05,7.2222223,154.0,0.0,737.75,-90.0,2.5,66.625,23.88889,40.805557,45.981483,2024-05-04T09:30:00Z
35.775,59.75,1001.82495,7.0833335,154.5,0.0,736.625,-90.0,2.5,66.5875,23.583334,40.797222,45.930557,2024-05-04T09:45:00Z
35.7,60.0,1001.6,6.9444447,155.0,0.0,735.5,-90.0,2.5,66.55,23.277779,40.78889,45.87963,2024-05-04T10:00:00Z
35.525,60.0,1001.725,6.680556,156.75,0.0,732.875,-90.0,2.5,66.287506,22.697224,40.730556,45.78287,2024-05-04T10:15:00Z
35.35,60.0,1001.85,6.416667,158.5,0.0,730.25,-90.0,2.5,66.025,22.116669,40.672226,45.68611,2024-05-04T10:30:00Z
35.175,60.0,1001.975,6.152778,160.25,0.0,727.625,-90.0,2.5,65.7625,21.536112,40.61389,45.58935,2024-05-04T10:45:00Z
35.0,60.0,1002.1,5.8888893,162.0,0.0,725.0,-90.0,2.5,65.5,20.955557,40.555557,45.49259,2024-05-04T11:00:00Z
34.65,62.0,1002.19995,5.729167,161.25,0.0,1023.52136,-80.7,1.1838413,65.575,20.604168,40.572224,45.43403,2024-05-04T11:15:00Z
34.3,64.0,1002.3,5.5694447,160.5,0.0,1322.0427,-71.4,-0.1323173,65.65,20.252777,40.58889,45.37546,2024-05-04T11:30:00Z
33.949997,66.0,1002.4,5.4097223,159.75,0.0,1620.5642,-62.100002,-1.448476,65.725006,19.901388,40.605556,45.316895,2024-05-04T11:45:00Z
33.6,68.0,1002.5,5.25,159.0,0.0,1919.0856,-52.800003,-2.7646346,65.8,19.55,40.622223,45.25833,2024-05-04T12:00:00Z
33.199997,70.25,1002.925,5.0069447,156.0,0.0,1903.3142,-53.600002,-2.729587,65.875,19.015278,40.63889,45.169212,2024-05-04T12:15:00Z
32.8,72.5,1003.35,4.763889,153.0,0.0,1887.5427,-54.4,-2.6945395,65.95,18.480555,40.655556,45.080093,2024-05-04T12:30:00Z
32.4,74.75,1003.775,4.520833,150.0,0.0,1871.7714,-55.2,-2.659492,66.025,17.945831,40.672222,44.99097,2024-05-04T12:45:00Z
32.0,77.0,1004.2,4.2777777,147.0,0.0,1856.0,-56.0,-2.6244445,66.1,17.41111,40.68889,44.90185,2024-05-04T13:00:00Z
31.9,77.5,1004.325,4.5902777,151.0,0.0,1849.3142,-56.2,-2.6095872,66.1,18.09861,40.68889,45.016434,2024-05-04T13:15:00Z
31.8,78.0,1004.45,4.9027777,155.0,0.0,1842.6285,-56.4,-2.5947301,66.100006,18.78611,40.68889,45.13102,2024-05-04T13:30:00Z
31.7,78.5,1004.575,5.215278,159.0,0.0,1835.9429,-56.6,-2.579873,66.100006,19.473612,40.68889,45.2456,2024-05-04T13:45:00Z
31.6,79.0,1004.7,5.527778,163.0,0.0,1829.2571,-56.8,-2.5650158,66.100006,20.161112,40.68889,45.360184,2024-05-04T14:00:00Z
31.55,79.25,1004.875,5.354167,164.0,0.0,1825.6571,-56.9,-2.557016,66.100006,19.779167,40.68889,45.296528,2024-05-04T14:15:00Z
31.5,79.5,1005.05005,5.180556,165.0,0.0,1822.0571,-57.0,-2.549016,66.100006,19.397224,40.68889,45.232872,2024-05-04T14:30:00Z
31.45,79.75,1005.22504,5.0069447,166.0,0.0,1818.4572,-57.1,-2.5410159,66.1,19.01528,40.68889,45.169212,2024-05-04T14:45:00Z
31.4,80.0,1005.4,4.8333335,167.0,0.0,1814.8572,-57.2,-2.533016,66.1,18.633335,40.68889,45.105556,2024-05-04T15:00:00Z
31.325,80.25,1005.47504,4.986111,167.0,0.0,1807.6143,-57.35,-2.5169208,66.0625,18.969446,40.680557,45.161575,2024-05-04T15:15:00Z
31.25,80.5,1005.55005,5.1388893,167.0,0.0,1800.3715,-57.5,-2.5008254,66.024994,19.305557,40.672222,45.21759,2024-05-04T15:30:00Z
31.175,80.75,1005.625,5.291667,167.0,0.0,1793.1287,-57.65,-2.4847302,65.987495,19.641668,40.663887,45.27361,2024-05-04T15:45:00Z
31.1,81.0,1005.7,5.4444447,167.0,0.0,1785.8857,-57.8,-2.468635,65.95,19.97778,40.655556,45.329628,2024-05-04T16:00:00Z
31.0,81.5,1005.625,5.4444447,167.0,0.0,1777.7429,-58.0,-2.4505398,65.95,19.97778,40.655556,45.329628,2024-05-04T16:15:00Z
30.900002,82.0,1005.55005,5.4444447,167.0,0.0,1769.6001,-58.199997,-2.4324446,65.95,19.97778,40.655556,45.329628,2024-05-04T16:30:00Z
30.800001,82.5,1005.47504,5.4444447,167.0,0.0,1761.4572,-58.399998,-2.4143493,65.95,19.97778,40.655556,45.329628,2024-05-04T16:45:00Z
30.7,83.0,1005.4,5.4444447,167.0,0.0,1753.3143,-58.6,-2.396254,65.95,19.97778,40.655556,45.329628,2024-05-04T17:00:00Z
30.675001,82.5,1005.325,5.243056,172.0,0.0,1744.1001,-58.649998,-2.375778,65.7625,19.534723,40.613888,45.255787,2024-05-04T17:15:00Z
